file,genre,bpm,score_rythme,score_musicalite,commentaire,version,score_rythme_alt,score_musicalite_alt,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zcr_mean,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms
piano/665806_Piano_in_11_8_410.mp3,simple_note,[23.07128906],100.0,100.0,Simple,,,,-531.686,160.84346,48.58386,-2.367639,7.8250422,16.931124,7.8457003,2.2891166,7.18674,11.010514,7.1630974,1.4569227,2.0347543,0.9139266,0.58229274,0.36378938,0.29177782,0.3914868,0.55133826,0.4700023,0.54509234,0.71846944,0.823344,0.8936557,0.93426126,0.017059795673076923,908.7257444134104,1551.173923461069,1996.9561298076924,0.026665896
audio_degraded/percussion_620244_bongo_lefthand_fingerroll_highdrum.flac__degraded_rhythm.wav,latino,[193.96551724],40.0,50.0,Wtf,degraded_rhythm,28.0,50.0,-543.59686,95.669205,9.2256155,22.052166,11.3128805,8.772825,4.00446,1.4759253,-1.2198412,3.669561,-7.1236153,2.7238238,-1.6952575,0.68716943,0.6373769,0.52073497,0.4855404,0.45788583,0.48066974,0.42580128,0.37720352,0.38309723,0.52148545,0.716084,0.73271257,0.08338709359217172,4944.002795074075,5533.097713327933,11725.94696969697,0.0038242047
sfx/317759_SFX_Explosion_11.mp3,ambient,[117.45383523],0.0,0.0,Ambient,,,,-202.98543,213.31451,-8.769223,2.0759037,-12.104233,9.641374,-1.574317,-0.5753289,-4.595808,8.352375,-6.2963624,2.1656902,-0.259467,0.6247297,0.63851416,0.639973,0.6239933,0.6235541,0.6186078,0.62496716,0.6350609,0.64887816,0.6280402,0.61426365,0.6304507,0.03367410281699889,1430.5948084559052,2336.4798440233117,1903.4826944040697,0.102593526
audio_degraded/guitar_616239_44__degraded_rhythm.wav,simple_note,[112.34714674],100.0,100.0,100,degraded_rhythm,70.0,100.0,-733.7695,104.81514,65.681786,55.62225,35.48352,34.90869,16.071423,15.92594,5.561252,5.69815,-2.6880567,-1.9698832,-5.7017775,0.13997667,0.119904906,0.313023,0.41033432,0.31332344,0.24133655,0.4535369,0.7291128,0.9999153,0.8284243,0.42357183,0.2242762,0.012413939719150174,1925.5311930325436,3754.6369311461976,4243.820826360594,0.0033462392
audio_degraded/synth_808644_EA-1_Analog_Modeler_Synth_8__degraded_rhythm.wav,ambient,[123.046875],100.0,0.0,Wesh,degraded_rhythm,70.0,0.0,-267.11264,199.98808,-4.227344,37.86658,28.979773,12.605497,5.495081,11.412776,7.4945316,6.6279383,5.323658,3.49063,2.39155,0.70420825,0.62299293,0.5572655,0.5438913,0.5566368,0.60115814,0.5802847,0.648204,0.790909,0.8823469,0.862373,0.76940125,0.011428291386168911,1055.5765885209228,2003.0688455049724,2367.1763836826804,0.16245659
synth/661114_Synth_Bass_Loop_25.mp3,electronic,[72.78829225],100.0,100.0,Ouahhh,,,,-375.2849,115.084595,13.896849,10.193789,10.726391,7.8489375,7.2654243,5.024261,4.8393664,3.7956302,3.4161294,2.9155962,2.458547,0.79093814,0.76194876,0.7452581,0.7438387,0.74812925,0.72477776,0.71666217,0.71255165,0.7083123,0.71148235,0.71373487,0.7650976,0.008381046660958904,772.1603594882232,1502.418731683423,1377.830024614726,0.18869215
audio_degraded/guitar_47848_C__Maj__degraded_musicality.wav,pop,[122.2826087],100.0,100.0,Pop C,degraded_musicality,100.0,70.0,-245.67973,155.35027,-48.406586,89.89554,33.86958,-20.93081,9.267138,0.68911546,6.0463276,3.1412368,-8.712595,-13.858734,-4.8884068,0.8027818,0.275183,0.09940938,0.1801859,0.08883995,0.19389229,0.40063393,0.22773623,0.121826194,0.2921877,0.6437464,0.96737325,0.05238260248655914,1154.3075221214408,1315.6563220533594,2795.110887096774,0.12973273
audio_degraded/ambient_133821_Auction_Ambience_2__degraded_rhythm.wav,,[166.70866935],,,,degraded_rhythm,0.0,,-515.3044,124.566284,5.2054753,5.98157,19.444939,14.7594595,4.5284643,10.8337345,13.287674,4.5104895,8.356351,13.825748,11.269191,0.57941866,0.6286343,0.6744948,0.68433565,0.69892836,0.7123716,0.7114865,0.69645166,0.65426296,0.61604476,0.57658315,0.55190915,0.024542224662879593,1953.6445449591747,3299.811948642876,3850.5199173955457,0.006503161
audio_degraded/guitar_351175_Bb_110BPM_raw__degraded_rhythm.wav,pop,[126.04801829],50.0,70.0,Frappe,degraded_rhythm,35.0,70.0,-392.65878,265.73166,31.522434,-0.25607222,17.922802,7.427244,4.1059995,1.8731104,3.056682,3.795178,-1.4282784,-0.7085333,2.766661,0.4387829,0.26803654,0.26878512,0.24138717,0.29614773,0.68563116,0.42965224,0.23726816,0.3170902,0.48869652,0.85844225,0.69937927,0.01573252576462766,530.4403017174332,758.6169963640879,904.8984998337766,0.059788927
audio_degraded/guitar_130482_Time-Stretched_Electric_Guitar_7__degraded_rhythm.wav,electronic,[156.60511364],40.0,50.0,Wtf,degraded_rhythm,28.0,50.0,-283.3492,199.36948,-75.635445,-39.788273,5.366309,-10.414509,-0.27945104,0.38850147,-2.0416965,-1.1113818,-4.9988217,-2.6613882,-0.68082696,0.3576952,0.4185318,0.4484688,0.47455537,0.42788076,0.36657017,0.3939695,0.3681888,0.30412862,0.42073417,0.39188525,0.32664394,0.06267677501223091,1628.4773816211314,1135.6253245163025,2563.5889340753424,0.059425563
audio_degraded/guitar_8391_Clean_E1st_5th__degraded_rhythm.wav,simple_note,[120.18531977],100.0,100.0,simple,degraded_rhythm,70.0,100.0,-561.81,15.054709,5.4544106,7.9453526,5.226108,1.750784,-1.5258025,-4.9572167,-5.944282,-5.837182,-5.7032804,-5.564262,-5.5905485,0.3541747,0.31278473,0.2904756,0.29209363,0.34832755,0.3931177,0.36964965,0.3870986,0.48188144,0.81727016,0.62411124,0.41219106,0.2032007568041069,6012.530340575128,5146.230452904104,11260.686102000489,0.0076900604
guitar/47848_C#_Maj.mp3,pop,[122.2826087],100.0,100.0,Pop C,,,,-216.5447,142.70782,-46.80229,103.735176,8.178879,-17.355965,13.714121,-1.911798,2.9014342,-6.830294,-13.238727,-9.729969,1.5851632,0.54028034,0.99655455,0.4922502,0.1815508,0.09395155,0.20828372,0.08778254,0.21594216,0.35955286,0.16701226,0.10833637,0.23971666,0.06482327368951613,1413.8764332682827,1509.1036829845737,3247.6058467741937,0.13679634
audio_degraded/synth_661111_Synth_Bass_Loop_20__degraded_musicality.wav,electronic,[63.80208333],100.0,100.0,Ouahhh,degraded_musicality,100.0,70.0,-377.64355,125.89216,23.93823,13.524878,15.169605,10.104629,10.682144,7.768436,7.0081534,6.129697,5.057379,4.7074566,3.7470877,0.76140845,0.8076002,0.8746756,0.87393695,0.8586989,0.83164275,0.8336988,0.8382859,0.81082076,0.7694586,0.72631085,0.7260666,0.0064851479261796045,1126.6059176988783,2015.1740255556451,2399.0675834760273,0.12813665
audio_degraded/guitar_16188_wah_two_electric_guitar__degraded_musicality.wav,pop,[15.02316497],70.0,90.0,Damn,degraded_musicality,70.0,63.0,-384.9918,147.66673,44.309288,-25.24557,-34.261585,-19.405521,-14.270678,-17.583696,-17.599657,-14.328226,-13.014965,-13.654932,-13.061317,0.6870991,0.30302718,0.11474519,0.10642158,0.18594337,0.2147706,0.22041717,0.4039025,0.18873347,0.15778947,0.10937978,0.28130716,0.02992462020470664,772.6372392522835,737.3505766700299,1051.4339601970503,0.06136738
audio_degraded/guitar_683041_Harmonic_f_4__degraded_musicality.wav,simple_note,0.0,100.0,100.0,100,degraded_musicality,100.0,70.0,-767.6767,62.08752,34.41182,13.266828,3.3944864,-0.49768215,-2.1067004,-3.3839266,-4.310619,-1.4605976,7.9947877,21.381495,30.913794,0.09825155,0.093309045,0.10440002,0.37035125,0.97162515,0.27108535,0.09026389,0.08706096,0.09318125,0.09840858,0.09610338,0.09393763,0.04749915081521739,3277.6574891590003,4319.526355923793,6843.776239809783,0.0022796432
piano/665810_Piano_in_11_8_273.mp3,simple_note,[120.18531977],100.0,100.0,Simple,,,,-517.4249,154.14272,25.077993,-8.211273,13.767164,10.786955,-3.9133215,-2.941712,0.45806453,-3.6858068,-5.5012293,-0.7666912,3.4022577,0.449436,0.754314,0.59858984,0.6483634,0.5012496,0.5341462,0.5961632,0.5002033,0.31350613,0.41896865,0.6990599,0.3970358,0.025653435202205883,1177.5391365522764,1839.0104805056558,2539.334644990809,0.015786286
audio_degraded/sfx_322499_Explosion_14a__degraded_musicality.wav,ambient,[70.79409247],100.0,100.0,Bizarre,degraded_musicality,100.0,70.0,-432.82822,55.949467,23.644539,30.639029,17.932749,14.088802,9.939006,11.621246,8.592133,8.378751,7.5515823,6.470199,5.270632,0.7404255,0.6730091,0.66359186,0.69881564,0.7304376,0.7522884,0.7253853,0.7312938,0.72040427,0.71786094,0.71382934,0.7313483,0.0765749007936508,3168.7882956782855,4077.023873134367,6265.022786458333,0.0438114
audio_degraded/guitar_263067_TwilightZoneGuitars__degraded_rhythm.wav,pop,[175.78125],100.0,50.0,Dsl,degraded_rhythm,70.0,50.0,-328.9109,55.8846,-109.98993,58.251404,-36.297386,-19.781258,-9.625441,-10.296989,14.433049,27.040226,0.92998385,-26.701273,-12.466633,0.058905516,0.025750166,0.06497,0.11626366,0.37813777,0.25322643,0.035857998,0.0916935,0.5093011,0.3865818,0.6842399,0.30499452,0.23744319708094555,2877.4444967070403,1436.6191536255242,4226.97662965616,0.074899055
audio_degraded/piano_528015_G__-_Piano_Chord__degraded_rhythm.wav,simple_note,[120.18531977],100.0,100.0,Piano,degraded_rhythm,70.0,100.0,-573.3885,58.320747,8.673681,1.8331009,-1.9775978,-12.059974,-14.85635,-18.688774,-21.204746,-18.957697,-18.650715,-16.357336,-9.032664,0.06380789,0.03530208,0.016737081,0.035072435,0.01890694,0.010298703,0.025836965,0.26178494,0.88936615,0.4680518,0.03499892,0.02214138,0.021975679663312694,2118.5840277816333,2862.526798715048,4206.041233310759,0.022740358
drums/760553_96_BPM_Industrial_Drum_Loop_#6444_(WAV).mp3,electronic,[95.703125],90.0,50.0,Bien mais wtf,,,,-295.3481,117.450615,-5.8832693,21.558163,30.112848,20.987762,23.05287,19.085016,15.102904,12.201255,8.787384,5.3633924,3.4207766,0.6638187,0.7227123,0.7830936,0.82748675,0.85263056,0.8424905,0.7891078,0.7332166,0.69048625,0.6587897,0.6176411,0.60488045,0.027264684144660475,1328.0383487550316,1919.5556145851115,2549.203815338436,0.17569496
guitar/130482_Time-Stretched_Electric_Guitar_7.mp3,electronic,[161.49902344],40.0,50.0,Wtf,,,,-247.43304,207.90157,-78.38833,-37.93676,6.110355,-10.854598,0.38577762,0.30499205,-2.133896,-1.2040111,-5.146647,-3.0388184,-1.2030228,0.3793984,0.4673735,0.5254508,0.5476411,0.45875567,0.36568525,0.38126594,0.36034462,0.29795447,0.42233965,0.3975125,0.33495012,0.060579918084997963,1603.9183038620938,1096.4683694042192,2545.8162677079085,0.08789494
audio_degraded/voice_507400_VocalTraining_2__Still_getting_used_to_the_sound_of_my_own_voice_.mp3__degraded_musicality.wav,voice,[143.5546875],80.0,0.0,Monotone,degraded_musicality,80.0,0.0,-424.58276,144.7563,12.642513,33.80379,8.241252,29.517368,-9.011375,-0.7111854,-5.073925,-8.134014,2.5631878,-14.122148,-5.3718276,0.5053172,0.5038743,0.5090385,0.5366342,0.6036136,0.57971936,0.49299034,0.4192005,0.40960094,0.39692673,0.4154449,0.450933,0.048338580082168736,2228.3284614227587,2993.299468612183,4762.281865658967,0.020760741
sfx/322488_Explosion_8.mp3,ambient,[120.18531977],100.0,100.0,Bizarre,,,,-485.86203,43.909153,22.330364,17.293652,11.6410055,10.798458,7.691581,8.416559,6.2152767,6.6957927,2.521452,3.92035,1.3995813,0.67742944,0.7618933,0.7364462,0.59299666,0.5678568,0.56432176,0.52400994,0.5060711,0.5261776,0.58627504,0.6072607,0.63701445,0.2108323011941057,5869.483249640154,4521.010243805544,9665.957269435976,0.020534083
audio_degraded/ambient_622736_AMBCnst_Ambience_jackhammer_on_street_recorded_from_5th_floor_balcony_in_Sao_Paulo_Brazil__degraded_musicality.wav,,[130.81395349],,,,degraded_musicality,,0.0,-321.1456,184.85965,-80.30889,55.727596,-18.438478,20.00113,-11.835718,10.179356,3.4673676,-11.109107,4.959549,0.6313644,-0.49901104,0.6502884,0.6177976,0.58476424,0.5616304,0.5949286,0.607584,0.5992307,0.58436024,0.681423,0.67997086,0.6099654,0.63593936,0.08313059778894963,2632.737409765497,2545.280403527659,4821.693643840296,0.018726077
audio_degraded/guitar_47845_A__Maj__degraded_musicality.wav,pop,[59.84042553],100.0,100.0,Pop,degraded_musicality,100.0,70.0,-219.47952,153.29459,-46.155056,94.199524,35.869987,-13.122412,11.243917,5.7798495,10.994836,3.9152775,-11.549378,-12.330083,-13.85329,0.24819387,0.14902908,0.40849915,0.7080519,0.5150316,0.19209948,0.23868276,0.5184165,0.9608049,0.66237974,0.29223812,0.16687618,0.04467259457236842,1016.4785134253636,1273.4207889825886,2517.5575657894738,0.19908339
audio_degraded/drums_760617_192_BPM_Industrial_Drum_Loop__6461__WAV___degraded_musicality.wav,electronic,[191.40625],90.0,90.0,Ouahh,degraded_musicality,90.0,63.0,-272.31128,150.87975,-12.825475,55.80678,2.7337446,15.49763,17.736408,4.3560953,16.175741,0.39649498,6.9063854,5.1605787,5.6298356,0.75970846,0.79657084,0.8458538,0.8676676,0.87092686,0.8574218,0.805848,0.7621271,0.75378954,0.74438226,0.7256765,0.71202195,0.011428160346577726,1350.294453848458,2377.6265677613546,3368.597341302929,0.119691305
audio_degraded/guitar_329705_guitar__degraded_musicality.wav,rock,[78.125],80.0,80.0,Riff,degraded_musicality,80.0,56.0,-530.5264,146.50735,53.001163,28.386549,13.333808,11.627818,5.8947864,7.0724626,8.303608,-0.19452037,0.26060894,0.3569835,-3.6661608,0.7734703,0.63467824,0.441642,0.29199535,0.25662357,0.27112004,0.30469033,0.3101472,0.31174305,0.32905325,0.38186187,0.5393787,0.01873926116838488,1299.7193534819417,2259.90904867181,2525.9342783505153,0.020973666
guitar/16188_wah_two_electric_guitar.mp3,pop,[15.15533358],70.0,90.0,Damn,,,,-352.87454,158.84087,31.566444,-39.944466,-36.333126,-17.167286,-16.402977,-20.534206,-17.515585,-13.816638,-13.996401,-13.767952,-10.218935,0.11085787,0.47086158,0.7338465,0.21034415,0.08630973,0.08687584,0.18002105,0.18033138,0.27117592,0.38544872,0.16533728,0.17042045,0.033902963309961315,835.0767586532023,564.5029778210396,1162.0293799867022,0.08835701
audio_degraded/percussion_738113_snare_congas_bongos_doumbek_cowbells-3__degraded_musicality.wav,electronic,[160.71428571],100.0,60.0,IA,degraded_musicality,100.0,42.0,-303.8418,171.43393,-15.67501,12.398208,-41.50748,4.5189786,-9.965389,-5.9598117,-18.191143,-13.411613,-10.830233,-6.4916344,-2.6461184,0.5041276,0.39415058,0.5058902,0.55210567,0.51124364,0.45099783,0.367114,0.36773297,0.4176996,0.3485046,0.37113732,0.55495125,0.045056931515957445,2193.150358470848,2802.3654266582516,4278.341090425532,0.04345958
audio_degraded/guitar_130481_Time-Stretched_Electric_Guitar_6__degraded_rhythm.wav,electronic,[129.19921875],40.0,50.0,Yooo,degraded_rhythm,28.0,50.0,-280.4028,148.02376,-96.11474,-11.589666,-16.42858,2.3279798,-15.292111,-16.073265,-6.2824216,1.374062,2.8486633,-7.7271967,-6.5873427,0.2280542,0.22577843,0.2440222,0.20342661,0.1928085,0.21133614,0.22287744,0.23954713,0.27745384,0.27657044,0.62507445,0.30986378,0.07494446072854755,2209.2515364898236,1893.1500832277286,3259.968573696369,0.05903069
audio_degraded/sfx_317762_SFX_Explosion_18__degraded_musicality.wav,ambient,[172.265625],0.0,0.0,Ambient,degraded_musicality,0.0,0.0,-270.03494,132.22531,-2.5027204,22.332859,-8.9129505,5.032579,-7.767712,5.6963425,-5.432317,3.7380025,-6.1401563,3.4346006,-3.6047037,0.35220122,0.37156975,0.4047939,0.4128648,0.39998364,0.39567602,0.38291597,0.40697113,0.40798578,0.34855542,0.32044563,0.34606096,0.027453217182890854,1695.912865705916,2710.2320379132248,3320.8137444690265,0.08657293
audio_degraded/ambient_532227_Park_Ambience__A__degraded_rhythm.wav,,[160.71428571],,,,degraded_rhythm,0.0,,-467.31354,108.95632,0.406238,17.703259,-0.75843817,6.1975527,11.501492,3.9313378,2.0416455,-2.506152,-3.2356606,-3.0661404,-3.270354,0.55548316,0.5769112,0.54489124,0.55867404,0.56053174,0.5376657,0.56898636,0.55262184,0.56686395,0.53363633,0.53629553,0.53524905,0.06743322809113406,3202.780796436373,3642.881050215985,6715.756730523082,0.0048937933
guitar/683038_Harmonic_b4.mp3,classical,0.0,100.0,100.0,100,,,,-753.4086,51.37341,27.325346,13.440635,10.715783,12.455484,17.929821,25.9996,31.367222,29.223593,18.326004,2.7541506,-8.002764,0.26726297,0.17885973,0.24471785,0.34271622,0.43306056,0.4494929,0.37586814,0.28330106,0.21802494,0.1827377,0.2907669,0.79069364,0.03530168147742588,1991.8545374458058,3050.5910547212,4173.8718860554245,0.002631774
audio_degraded/guitar_800689_Acoustic_Guitar_Oneshot_Slice_58__degraded_rhythm.wav,simple_note,[148.02631579],50.0,90.0,SLice,degraded_rhythm,35.0,90.0,-393.53616,116.95871,-0.87695783,14.664821,-9.69565,9.043548,4.5477433,5.2230525,4.7875924,-1.6157361,3.2875524,3.2956855,5.913559,0.39006758,0.43959564,0.6419018,0.4069857,0.39275977,0.38099936,0.41391504,0.3274488,0.35974342,0.4779286,0.46704036,0.4241313,0.0720486111111111,3193.530056343169,3683.7796962233097,6952.10597826087,0.023684738
audio_degraded/guitar_78423_cl_funky_b1__degraded_musicality.wav,jazz,[80.74951172],80.0,100.0,Funky,degraded_musicality,80.0,70.0,-284.5504,173.67847,-54.00305,30.745525,12.465103,-17.491554,7.7638855,-4.973748,-11.803946,-7.8796577,-4.946028,-2.4864757,-3.5132332,0.47713932,0.3513001,0.37920624,0.54734826,0.42340106,0.37963384,0.34712684,0.36522597,0.47690275,0.3741375,0.5058924,0.6313691,0.060480355525362316,1870.9047596502353,1885.6550225846875,3859.5613960597825,0.083129935
audio_degraded/guitar_167412_OpenG__degraded_musicality.wav,simple_note,[120.18531977],100.0,100.0,G,degraded_musicality,100.0,70.0,-564.6954,118.29921,57.428978,11.62351,-4.080589,-2.7113223,4.472163,11.210092,7.40332,-10.428198,-28.543543,-31.139837,-20.035072,0.75287867,0.22441444,0.12098477,0.2909201,0.66177005,0.8012841,0.5444868,0.2838771,0.106808,0.067721695,0.014037216,0.24473973,0.017399727249661705,758.2615329580108,1580.6908744874825,1125.1171478560555,0.021278324
guitar/8392_Clean_E1st_harm.mp3,simple_note,[120.18531977],100.0,100.0,simple,,,,-601.1276,29.671026,7.1235385,2.6399639,-1.5978582,-3.7649517,-3.8977292,-4.371681,-5.6629014,-3.7922924,1.481984,7.3565874,11.670403,0.19413409,0.14995411,0.14378652,0.3577952,0.88912994,0.34959355,0.22054192,0.22633559,0.20012212,0.19446176,0.26273328,0.24860594,0.15319016940130262,4214.716687315934,3736.933914485871,8383.751976609468,0.008571609
audio_degraded/guitar_47851_D_Maj__degraded_rhythm.wav,pop,[187.5],100.0,100.0,Pop D,degraded_rhythm,70.0,100.0,-178.31029,134.44664,-57.976925,108.551895,-7.5176244,-3.5396655,4.215663,1.3358507,5.686748,-9.162159,-7.530806,-5.133351,1.9563605,0.18478411,0.63614726,0.75529,0.48119292,0.15581875,0.08626119,0.16303392,0.23425514,0.49792063,0.77419746,0.60498536,0.19398332,0.08766924324682203,1618.6382175712304,1604.8228334601997,3448.142876059322,0.15534805
audio_degraded/guitar_616245_68__degraded_musicality.wav,simple_note,[114.84375],100.0,100.0,100,degraded_musicality,100.0,70.0,-688.3831,100.8541,1.9316177,22.407871,-15.805499,13.515628,-5.842058,8.048433,-0.9599592,7.5141516,1.8419002,-5.6944356,1.4461586,0.039633837,0.2627065,0.081601895,0.011469193,0.031631038,0.23676154,1.0,0.42069912,0.032109015,0.0095191235,0.019020341,0.012905402,0.05357208251953125,3205.943566135881,4019.5918611044326,7241.952667236328,0.0020489
audio_degraded/ambient_632095_Ambience_shutting_down__degraded_rhythm.wav,,[140.625],,,,degraded_rhythm,0.0,,-608.61646,169.90833,-29.332176,-4.7297993,-29.213959,-17.624578,-33.159557,-7.0259814,-10.433581,-14.453353,-7.291618,-13.94143,-10.244702,0.043375053,0.15178403,0.25513548,0.1255866,0.10780442,0.20429718,0.5056732,0.67236817,0.4272203,0.2519993,0.12363013,0.09007057,0.029795694694244604,1433.198526535894,2227.179661731584,2016.4680755395684,0.0053353296
audio_degraded/guitar_78426_cl_min_a3__degraded_musicality.wav,jazz,[120.18531977],80.0,90.0,Woahh,degraded_musicality,80.0,63.0,-313.12854,155.47206,-62.5044,30.429958,2.502729,-15.712602,3.870001,-1.3735982,-7.4857154,-3.594524,2.2786322,-2.312674,-2.278028,0.23160645,0.39398122,0.6736287,0.39922714,0.24479726,0.30954883,0.40163425,0.5846613,0.38444152,0.49557248,0.38371718,0.33140585,0.06390964673913044,2368.6935174848436,2451.049891049037,4957.442680027174,0.07523045
audio_degraded/percussion_620242_bongo_manoteo_lowdrum.flac__degraded_musicality.wav,latino,[85.22727273],70.0,90.0,Ca passe,degraded_musicality,70.0,63.0,-485.27094,66.74356,23.660105,15.841384,11.065163,6.718194,6.4989038,3.46839,0.63028413,0.33085304,-2.0931363,-3.5865035,-1.9795551,0.5562272,0.48069566,0.39167652,0.33713526,0.36458573,0.40577707,0.45029238,0.5011433,0.597084,0.6957923,0.79142636,0.7404254,0.05480433872767857,4040.5967527865773,4754.044076244878,9717.81529017857,0.015149283
audio_degraded/piano_665806_Piano_in_11_8_410__degraded_rhythm.wav,simple_note,[120.18531977],100.0,100.0,Simple,degraded_rhythm,70.0,100.0,-586.9639,176.15767,45.450066,-9.141409,4.5311856,13.963721,4.9689174,0.8383339,5.8471103,9.137659,5.2621417,-1.0245479,-0.6775908,0.5779044,0.376517,0.2633954,0.2883658,0.44518766,0.8030099,0.5554039,0.34945735,0.37091732,0.48371863,0.5869377,0.56396836,0.01612290255541872,1586.3759152514885,2311.251343896132,3599.3862809806033,0.01338114
ambient/610770_Mexico_City_Metro_Ambient_Sounds.mp3.mp3,,[120.18531977],,,,,,,-183.30588,157.01581,-16.46773,38.599285,8.5800705,6.8099475,15.40649,2.5127454,0.5895887,7.686165,2.3806105,2.3949835,4.8309226,0.5191581,0.49883607,0.48606992,0.4822238,0.4801338,0.44713804,0.41732654,0.4838477,0.47675171,0.4303794,0.4073754,0.43004632,0.0328801353549157,1659.1967460599976,2234.578569990946,3563.9017795706945,0.17036903
audio_degraded/guitar_47854_F_Maj__degraded_rhythm.wav,pop,[187.5],100.0,100.0,Pop,degraded_rhythm,70.0,100.0,-192.66718,147.69193,-51.94807,103.94978,8.694932,-4.027655,12.732192,0.9291729,9.293514,-2.296192,-8.891097,-4.3762717,-3.871234,0.85757613,0.45927837,0.18494564,0.15513457,0.3756872,0.72217894,0.3439899,0.13203743,0.13468526,0.28412923,0.18512641,0.44500503,0.06883518949468086,1394.935330709329,1509.1565518705536,3151.396276595745,0.15143241
audio_degraded/ambient_532227_Park_Ambience__A__degraded_musicality.wav,,[102.27272727],,,,degraded_musicality,,0.0,-474.30704,114.96429,-0.39014307,20.260632,0.82398725,2.75679,11.972422,5.4904313,5.282576,0.39913252,-1.3997245,-2.158187,-1.1785905,0.5835561,0.5937842,0.57066417,0.571187,0.5943992,0.5817028,0.59486514,0.55390024,0.5624123,0.57480776,0.5901236,0.5756365,0.060814539094165544,2881.017726852528,3314.17898189714,6025.129939824362,0.004770905
audio_degraded/percussion_738114_snare_congas_bongos_doumbek_cowbells-4__degraded_musicality.wav,electronic,[119.68085106],100.0,60.0,IA,degraded_musicality,100.0,42.0,-313.53546,171.17169,-8.055037,9.405729,-32.5268,6.101335,-4.910699,-4.826292,-14.835209,-12.321929,-10.046645,-4.112852,0.59179413,0.5019947,0.42512655,0.50892055,0.5102545,0.50399965,0.46324247,0.39768234,0.41116762,0.41205567,0.35612822,0.43050706,0.6069581,0.03773011552526596,2000.5693735187783,2754.112040351955,3834.8362699468084,0.039374158
audio_degraded/synth_661110_Synth_Bass_Loop_21__degraded_rhythm.wav,electronic,[206.71875],100.0,100.0,Ouahhh,degraded_rhythm,70.0,100.0,-373.15698,122.02807,20.290909,12.904201,13.437279,9.236519,9.0540285,6.0927606,5.8535285,4.740241,4.1773753,3.526569,2.9740949,0.78764427,0.77437115,0.74988866,0.7650727,0.7807942,0.7457264,0.71498567,0.73029107,0.76558614,0.76700026,0.72763586,0.75746834,0.007706636342874543,1130.6789593553824,2025.9927507089117,2374.0815435634895,0.1329843
audio_degraded/guitar_47867_G__min__degraded_musicality.wav,pop,[80.35714286],100.0,100.0,Pop G min,degraded_musicality,100.0,70.0,-223.2203,166.2984,-49.925076,91.364815,35.80586,-14.123973,6.4818687,-6.3561463,2.9660347,12.567504,5.178914,-6.8487873,-13.601789,0.36465135,0.7500871,0.38082534,0.17079222,0.17303385,0.40650114,0.7429111,0.43207517,0.2854085,0.2857172,0.11893653,0.15709376,0.045349451013513516,1024.9542289472747,1261.1053262671535,2508.572635135135,0.17055354
percussion/455503_Congas_Conga_Open.mp3,simple_note,[120.18531977],100.0,100.0,simple,,,,-576.4719,76.65335,45.645145,32.48874,18.499874,9.90776,4.3329506,-1.2919847,-6.131853,-8.244458,-8.41937,-5.4093604,-4.379033,0.13769034,0.08641073,0.19258332,0.5011276,0.8937468,0.6631837,0.2814568,0.25522074,0.21664946,0.2027227,0.17281422,0.18259004,0.032378574587264154,2724.357095315785,3996.1068876923737,6528.623415389151,0.018082554
audio_degraded/voice_461943_Evan_s_Vocal_Squeak_and_Pop.mp3__degraded_rhythm.wav,voice,[112.34714674],0.0,50.0,Huahh,degraded_rhythm,0.0,50.0,-608.7746,15.681283,-14.571259,10.705783,-5.6362386,-3.1315072,3.201207,3.8482015,0.40120092,4.0483465,-4.7001677,4.608361,-11.852056,0.72673345,0.59454787,0.4459992,0.35783258,0.37561396,0.3853248,0.3628753,0.36310756,0.4214021,0.45774046,0.5613658,0.69349784,0.28597819010416664,7350.471131543693,5642.54458949152,13931.802978515625,0.007020893
audio_degraded/guitar_800690_Acoustic_Guitar_Oneshot_Slice_59__degraded_musicality.wav,simple_note,[119.68085106],100.0,100.0,Noice,degraded_musicality,100.0,70.0,-359.151,176.0062,40.445927,10.473557,6.034283,2.914789,-4.2733235,-4.07791,2.9705036,0.12659076,-2.261206,-3.9599116,-7.076794,0.01820341,0.023839878,0.0324533,0.04685656,0.06898075,0.14373924,0.6455335,0.97871435,0.36380103,0.054514144,0.022304675,0.017902391,0.016564002403846152,936.650522507416,1782.1572921565762,1302.1334134615386,0.12585971
sfx/629354_2770_1-FP-SWOOSH-SW-TMc_87_D#5.aif.mp3,ambient,[258.3984375],100.0,100.0,Bizarre,,,,-403.55212,-39.758507,-37.401302,15.184165,-20.970932,21.136053,-17.024025,8.2494,-27.389864,7.2263327,-12.02926,9.733221,-10.903222,0.6113827,0.59762084,0.6004261,0.550546,0.5821246,0.59212214,0.5776777,0.5368499,0.47425738,0.5362447,0.6138159,0.58164704,0.38465073529411764,9156.543318722157,4779.1460580187,14529.42325367647,0.030017126
